make,model,variant,ex-showroom_price,displacement,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity,fuel_type,height,length,width,body_type,doors,city_mileage,highway_mileage,arai_certified_mileage,arai_certified_mileage_for_cng,kerb_weight,gears,ground_clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track,rear_track,front_tyre_&_rim,rear_tyre_&_rim,power_steering,power_windows,power_seats,keyless_entry,power,torque,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase,wheels_size,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty,bluetooth,boot-lid_opener,boot_space,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,extended_warranty,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,3_point_seat-belt_in_middle_rear_seat,ambient_lightning,cargo/boot_lights,drive_modes,engine_immobilizer,high_speed_alert_system,lane_watch_camera/_side_mirror_camera,passenger_side_seat-belt_reminder,seat_back_pockets,voice_recognition,walk_away_auto_car_lock,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,compression_ratio,adjustable_steering_column,other_specs,parking_assistance,key_off_reminder,usb_compatibility,android_auto,apple_carplay,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,tyre_pressure_monitoring_system,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,recommended_tyre_pressure,heated_seats,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,paddle_shifters,leather_wrapped_steering,automatic_headlamps,engine_type,asr_/_traction_control,cruise_control,usb_ports,heads-up_display,welcome_lights,battery,electric_range
Kia,Seltos,Gtk 1.4,"Rs. 13,79,000",1353 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,50 litres,Petrol,1645 mm,4315 mm,1800 mm,SUV,5,,,16.1 km/litre,,,6,190 mm,Ventilated Disc,Ventilated Disc,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,215/60 R17,215/60 R17,Electric Power,All Windows,,Smart Key,140PS@6000RPM,242Nm@1500-3200rpm,Analog,Analog,Analog,Yes,5,Fabric,Manual,2610 mm,215/60 R17,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"With Remote, Manual",433 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years Unlimited Kilometres,Yes,"Internal, With Remote",Analog,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,,Yes,,,Yes,Normal,Yes,,,,Yes,Yes,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,Yes,,,,Yes,,,Yes,Yes,Yes,,Yes,Yes,,,,,,,,
Kia,Seltos,Gtx 1.4,"Rs. 15,29,000",1353 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,50 litres,Petrol,1645 mm,4315 mm,1800 mm,SUV,5,,,16.1 km/litre,,,6,190 mm,Ventilated Disc,Ventilated Disc,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,215/60 R17,215/60 R17,Electric Power,All Windows,,Smart Key,140PS@6000RPM,242Nm@1500-3200rpm,Digital,"Analog, Digital",Digital,Yes,5,Fabric,Manual,2610 mm,215/60 R17,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, With Remote",433 litres,Yes,Yes,Yes,Digital,Yes,Yes,,Yes,3 Years Unlimited Kilometres,Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,4,,"Rake, Reach",,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,,
Kia,Seltos,Gtx At 1.4,"Rs. 16,29,000",1353 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,50 litres,Petrol,1645 mm,4315 mm,1800 mm,SUV,5,,,16.5 km/litre,,,7,190 mm,Ventilated Disc,Ventilated Disc,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,215/60 R17,215/60 R17,Electric Power,All Windows,"Yes, with memory",Smart Key,140PS@6000RPM,242Nm@1500-3200rpm,Digital,Analog,Digital,Yes,5,Leather,DCT,2610 mm,215/60 R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, With Remote",433 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years Unlimited Kilometres,Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,,Yes,Yes,Normal,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,4,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,,
Kia,Seltos,Gtx Plus 1.4,"Rs. 16,29,000",1353 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,50 litres,Petrol,1645 mm,4315 mm,1800 mm,SUV,5,,,16.1 km/litre,,,6,190 mm,Ventilated Disc,Ventilated Disc,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,215/60 R17,215/60 R17,Electric Power,All Windows,"Yes, with memory",Smart Key,140PS@6000RPM,242Nm@1500-3200rpm,Digital,Analog,Digital,Yes,5,Leather,Manual,2610 mm,215/60 R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"With Remote, Manual, Internal",433 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years Unlimited Kilometres,Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,All Rows,,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,4,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,,
Kia,Seltos,Htx 1.5 Diesel,"Rs. 14,14,000",1493 cc,,,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60 litres,Diesel,1645 mm,4315 mm,1800 mm,SUV,5,,,20 km/litre,,,6,190 mm,Ventilated Disc,Ventilated Disc,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,,,215/60 R17,215/60 R17,Electric Power,All Windows,,Smart Key,115PS@4000RPM,250Nm@1500-2750rpm,Digital,Analog,Digital,Yes,5,Fabric,Manual,2610 mm,215/60 R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Internal, With Remote",433 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years Unlimited Kilometres,Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Co-Driver Only,,Fully automatic climate control,Yes,,Yes,,,Yes,"Comfort, Eco, Sport, Normal",Yes,,,,Yes,Yes,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,4,,Rake,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,Yes,Cup Holders,,,Yes,,,Yes,Yes,Yes,,Yes,Yes,,,Yes,,,,,
Nissan,Terrano,Xe D 85Ps,"Rs. 9,99,900",1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,17.1 km/litre,20.45 km/litre,20.45 km/litre,,1236 kg,5,205 mm,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,1560 mm,1567 mm,215/65R16,215/65R16,Hydraulic Power,All Windows,,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2673 mm,215/65R16,,1,Not on offer,,Yes,24 months /50000 Kms (whichever comes first),,Internal,475 litres,,Yes,Yes,Digital,Front,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,1764 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Yes,,,,,Touch Sensitive,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,,
Nissan,Terrano,Xv D Premium 110 Ps Amt,"Rs. 14,64,900",1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,16 km/litre,19.01 km/litre,19.01 km/litre,,1360 kg,6,205 mm,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,1560 mm,1567 mm,215/65R16,215/65R16,Electro-Hydraulic,All Windows,,Remote,110PS@3900rpm,248Nm@2250rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,2673 mm,215/65R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,475 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1787 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,Rear sensors,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,,Yes,,,,,,,,Yes,,,,Yes,,,,,
Nissan,Terrano,Xl (P),"Rs. 9,99,900",1598 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Petrol,1671 mm,4331 mm,1822 mm,SUV,5,10.1 km/litre,13.24 km/litre,13.24 km/litre,,1360 kg,5,205 mm,Ventilated Disc,Drum,Independent McPherson strut with Coil spring & Anti-roll bar,Torsion beam axle with coil springs & anti-roll bar,1560 mm,1567 mm,215/65R16,215/65R16,Hydraulic Power,All Windows,,Remote,104PS@5850rpm,145Nm@3750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2673 mm,215/65R16,,2,CD Player with USB & Aux-in,Yes,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,475 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1755 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Yes,Yes,,,,Touch Sensitive,,Yes,Yes,,,,,Cup Holders,,Yes,,,,,,,,,,,,Yes,,,,,
Nissan,Terrano,Xl D(O),"Rs. 12,35,700",1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,17.1 km/litre,20.45 km/litre,20.45 km/litre,,1360 kg,5,205 mm,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,1560 mm,1567 mm,215/65R16,215/65R16,Electro-Hydraulic,All Windows,,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2673 mm,215/65R16,,2,CD Player with USB & Aux-in,Yes,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,475 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1764 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Yes,Yes,,,,,,Yes,Yes,Manual Adjustment,,,,Cup Holders,,,,,,Yes,,,,,,,,,,,,,
Nissan,Terrano,Xv D Premium 110 Ps,"Rs. 14,19,900",1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,16 km/litre,19.01 km/litre,19.01 km/litre,,1360 kg,6,205 mm,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,1560 mm,1567 mm,215/65R16,215/65R16,Electro-Hydraulic,All Windows,,Remote,110PS@3900rpm,248Nm@2250rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2673 mm,215/65R16,,2,CD Player with USB & Aux-in,Yes,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,475 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1787 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,Rear sensors,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,Yes,,,,,,,,Yes,,,,Yes,,,,,
Nissan,Terrano,Sport Edition,"Rs. 12,35,700",1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,17.1 km/litre,20.45 km/litre,20.45 km/litre,,1236 kg,5,205 mm,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,1560 mm,1567 mm,215/65R16,215/65R16,Hydraulic Power,All Windows,,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2673 mm,215/65R16,,1,Not on offer,,Yes,24 months /50000 Kms (whichever comes first),,Internal,475 litres,,Yes,Yes,Digital,Front,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,1764 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Yes,,,,,Touch Sensitive,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,
Tata,Safari Storme,2.2 Lx 4X2,"Rs. 11,09,005",2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,63 litres,Diesel,1922 mm,4655 mm,1855 mm,SUV,5,10.8 km/litre,14 km/litre,14 km/litre,,2000 kg,5,200 mm,Ventilated Disc,Drum,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Hydraulic Power,All Windows,,Remote,150PS@4000rpm,320Nm@1700-2700rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2650 mm,235/70R16,,Yes,,,,3 years /100000 Kms (years/distance whichever comes first),,Manual,981 litres,,Yes,Yes,Digital,Front,,Front & Rear,Yes,4 years /150000 Kms (years/distance whichever comes first),,"Internal, With Remote",Analog,Manual,Analog + Digital,Yes,10.8 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,,Yes,Front Row,2505 kg,,Yes,,Yes,,,17.2:1,Rake,Air Conditioner : Standard,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,
Tata,Safari Storme,2.2 Ex 4X2,"Rs. 13,35,158",2179 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5,10.8 km/litre,14 km/litre,14 km/litre,,2000 kg,5,200 mm,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Hydraulic Power,All Windows,,Remote,150PS@4000rpm,320Nm@1700-2700rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2650 mm,235/70R16,,2,CD Player with USB & Aux-in,Yes,,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual,981 litres,Yes,Yes,Yes,Digital,Front,,Front & Rear,Yes,4 years /150000 Kms (years/distance whichever comes first),Yes,"Internal, With Remote",Analog,Manual,Analog + Digital,Yes,10.8 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,2555 kg,,Yes,Yes,Yes,,,17.2:1,Rake,Air Conditioner : Standard,,Yes,Yes,,,Yes,,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,,,,,,,Yes,,,,,,,,,,,,,
Tata,Safari Storme,2.2 Vx 4X2 Varicor 400,"Rs. 14,79,574",2179 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5,10.8 km/litre,13 km/litre,14.1 km/litre,,2095 kg,6,200 mm,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Electric Power,All Windows,,Remote,156PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2650 mm,235/70R16,,3,CD Player with USB & Aux-in,Yes,,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual,981 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,4 years /150000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2570 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,Rear sensors,Yes,Yes,,,Yes,Yes,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Yes,,,,,,Yes,,,,,,,,,,,,,
Tata,Safari Storme,2.2 Vx 4X4 Varicor 400,"Rs. 16,43,829",2179 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5,"13,93 km/litre",,14.1 km/litre,,2095 kg,6,200 mm,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Electric Power,All Windows,,Remote,156PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2650 mm,235/70R16,,3,CD Player with USB & Aux-in,Yes,,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual,981 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,4 years /150000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2650 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,Rear sensors,Yes,Yes,,,Yes,Yes,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Yes,,,,,,Yes,,,,,,,,,,,,,
Mg,Hector,1.5L Style,"Rs. 12,48,000",1500 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Petrol,1760 mm,4655 mm,1835 mm,SUV,5,,,,14.16 km/kg,,6,192 mm,Ventilated Disc,Ventilated Disc,,,,,,,,,,,141bhp,250NM,Yes,Yes,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,,Yes,,Yes,,,Yes,,,Digital,,Yes,,Yes,,Yes,,Yes,Manual,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,,2,,Yes,,Rear sensors,,Yes,,,,,,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,,,Yes,,,,,,,,2,,,,
Mg,Hector,2.0L Style,"Rs. 13,48,000",2000 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1760 mm,4655 mm,1835 mm,SUV,5,,,17.41 km/litre,,,6,192 mm,Ventilated Disc,Ventilated Disc,,,,,,,,,,,168bhp,350NM,Yes,Yes,Yes,Yes,5,Fabric,Manual,2750 mm,,,,CD Player with USB & Aux-in,,Yes,,Yes,Manual,,Yes,,,Digital,,Yes,,Yes,,Yes,Manual,Yes,Manual,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,2,,,,Rear sensors,,,,,,,,,Yes,,Yes,,,Cup Holders,,Yes,Yes,,,Yes,Yes,,,,,,,,2,,,,
Mg,Hector,2.0L Super,"Rs. 14,48,000",2000 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1760 mm,4655 mm,1835 mm,SUV,5,,,17.41 km/litre,,,6,192 mm,,,,,,,,,,,,,168bhp,350NM,Yes,Yes,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,,,Digital,Yes,Yes,,Yes,,Yes,Manual,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,2,,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,,,Yes,,Yes,,,Cup Holders,,Yes,Yes,,,Yes,,,,,,,,,2,,,,
Mg,Hector,2.0L Smart,"Rs. 15,88,000",2000 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1760 mm,4655 mm,1835 mm,SUV,5,,,17.41 km/litre,,,6,192 mm,,,,,,,,,,,,Yes,168bhp,350NM,Yes,Yes,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,,,Digital,,Yes,,Yes,,Yes,Manual,Yes,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,,,Yes,,Yes,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,6,,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,Yes,,Yes,,Yes,Yes,,Cup Holders,,Yes,Yes,,,Yes,,,,,,,,,2,,,,
Mg,Hector,2.0L Sharp,"Rs. 17,28,000",2000 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1760 mm,4655 mm,1835 mm,SUV,5,,,17.41 km/litre,,,6,192 mm,,,,,,,,,,,,,168bhp,350NM,,,,,5,,Manual,2750 mm,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,Yes,Yes,,,,,,Yes,,,,Yes,Yes,Yes,,,6,,,,Front & rear sensors with 360 degree view,,,,,,,,,Yes,,Yes,,,,,Yes,,,,Yes,Yes,,,,,,Yes,,,,,,
Mg,Hector,1.5L Super,"Rs. 13,28,000",1500 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Petrol,1760 mm,4655 mm,1835 mm,SUV,5,,,,14.16 km/kg,,6,192 mm,,,,,,,,,,,,,141bhp,250NM,Yes,,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,,Yes,,Yes,Manual,,Yes,,,Digital,Yes,Yes,,Yes,,Yes,Manual,Yes,,,Yes,,,,,,Yes,,,,,,,,,,Yes,,,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,2,,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,,,Yes,,Yes,Yes,,Cup Holders,,Yes,Yes,,,,Yes,,,,,,,,2,,,,
Mg,Hector,1.5L Super Hybrid,"Rs. 13,88,000",1500 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Hybrid,1760 mm,4655 mm,1835 mm,SUV,5,,,,14.16 km/kg,,6,192 mm,,,,,,,,,,,,,141bhp,250NM,Yes,,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,,,Digital,,Yes,,Yes,,Yes,Manual,Yes,,,Yes,,,,,,Yes,,,,,,,,,,,,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,2,,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,,,Yes,,Yes,,,Cup Holders,,Yes,Yes,,,,Yes,,,,,,,,2,,,,
